name,wd,reg,lamb,celoss,job_id,data_aug,sweep_model,eval/L,eval/alphaD,eval/cummulant,eval/ece,eval/lambd,eval/loss,eval/lr,eval/mce,eval/top1_acc,eval/top5_acc,eval/var,train/L,train/alphaD,train/cummulant,train/ece,train/lambd,train/loss,train/lr,train/mce,train/top1_acc,train/top5_acc,train/var
"mobilenetv2_x0_75-reg:5,lamb:0.001",0.0005,5,0.001,1,42516418_12,True,cifar100_mobilenetv2_x0_75,1.0494920015335083,0.0728655457496643,1.403968781232834e-06,0.04242033511400223,0.0010000000474974513,1.0536183739400868,0,0.0905924141407013,0.703999999998592,0.9273999999981452,2.742067575454712,0.5767115354537964,0.04076172411441803,6.923219189047813e-07,0.07030722498893738,0.0010000000474974513,0.5766473547651194,0,0.12397998571395874,0.8300444444442601,0.9773999999997828,0.8663143515586853
"mobilenetv2_x0_5-reg:5,lamb:2.0",0.0005,5,2.0,1,42516418_17,True,cifar100_mobilenetv2_x0_5,1.2079362869262695,1.201098084449768,1.646221160888672,0.052628956735134125,2.0,1.2080707663217762,0,0.115382581949234,0.6601999999986796,0.907999999998184,3.148123025894165,0.4804443120956421,0.47153961658477783,0.4082505702972412,0.11805379390716551,2.0,0.4804510929433438,0,0.1960408091545105,0.8642222222220303,0.9930222222220016,0.436503529548645
"mobilenetv2_x0_75-reg:5,lamb:1.0",0.0005,5,1.0,1,42516418_16,True,cifar100_mobilenetv2_x0_75,1.0625417232513428,1.0536446571350098,0.6316373348236084,0.08077602088451385,1.0,1.0652515137829794,0,0.149089515209198,0.7077999999985845,0.9325999999981348,3.3786113262176514,0.2401355504989624,0.23265103995800016,0.05869042873382568,0.09464883804321288,1.0,0.24016136657775383,0,0.2287822663784027,0.9434666666664572,0.9989777777775558,0.17354026436805725
"mobilenetv2_x1_4-reg:3,lamb:0.001",0.0005,3,0.001,1,42516418_0,True,cifar100_mobilenetv2_x1_4,1.4944435358047483,0.07170958071947098,1.943204551935196e-06,0.009738369844853878,0.0010000000474974513,1.489760827273308,0,0.08524826914072037,0.5745999999988508,0.8633999999982732,2.621955394744873,1.3871747255325315,0.06278102099895477,1.486041583120823e-06,0.05757894739508629,0.0010000000474974513,1.3871039171677022,0,0.1029626727104187,0.6016222222220886,0.8840222222220259,2.006699323654175
"mobilenetv2_x1_4-reg:3,lamb:0.1",0.0005,3,0.1,1,42516418_2,True,cifar100_mobilenetv2_x1_4,1.4213778972625732,0.6138867139816284,0.011336594820022585,0.01574450172483921,0.10000000149011612,1.417992442137302,0,0.08805445581674576,0.5923999999988152,0.8711999999982576,2.462067127227783,1.2481396198272705,0.5078997015953064,0.007785722613334656,0.08286427706480026,0.10000000149011612,1.2481206688659434,0,0.11952465772628784,0.639599999999858,0.9078888888886872,1.6620923280715942
"mobilenetv2_x1_4-reg:3,lamb:0.01",0.0005,3,0.01,1,42516418_1,True,cifar100_mobilenetv2_x1_4,1.83122456073761,0.23552972078323364,0.00014665722846984863,0.019355598837137222,0.009999999776482582,1.830167542973008,0,0.08633076399564743,0.4917999999990164,0.807999999998384,2.9532546997070312,1.721611261367798,0.2081142216920853,0.00011387094855308531,0.05388137698173523,0.009999999776482582,1.7215057542754777,0,0.07814455032348633,0.5237111111109948,0.8290666666664824,2.289414167404175
"mobilenetv2_x1_0-reg:4,lamb:0.01",0.0005,4,0.01,1,42516418_7,True,cifar100_mobilenetv2_x1_0,1.03527569770813,0.2671236991882324,0.0001989863812923431,0.10383959859609604,0.009999999776482582,1.0382560843998478,0,0.27608394622802734,0.748999999998502,0.9353999999981292,4.03853178024292,0.01978282630443573,0.006986606400460005,4.176836227998138e-07,0.016830455511808395,0.009999999776482582,0.019786571886917192,0,0.7409027814865112,0.9991111111108892,0.9999999999997778,0.003928480204194784
"mobilenetv2_x1_0-reg:4,lamb:0.5",0.0005,4,0.5,1,42516418_9,True,cifar100_mobilenetv2_x1_0,1.0689055919647217,1.0545824766159058,0.27326810359954834,0.10502186417579652,0.5,1.0713022375710763,0,0.2320592999458313,0.7437999999985124,0.9305999999981388,4.276638507843018,0.029799722135066983,0.027735061943531036,0.0007416121661663055,0.024947408586740497,0.5,0.029808251418342303,0,0.729926586151123,0.9986444444442226,0.9999999999997778,0.0067069632932543755
"mobilenetv2_x1_4-reg:3,lamb:2.0",0.0005,3,2.0,1,42516418_5,True,cifar100_mobilenetv2_x1_4,1.449876308441162,1.3032662868499756,1.4616985321044922,0.0939558893442154,2.0,1.4474588148509164,0,0.15563148260116577,0.5901999999988196,0.8817999999982364,2.1365110874176025,1.1170837879180908,0.9457391500473022,0.8416323661804199,0.1900186985731125,2.0,1.1169907101218672,0,0.25489312410354614,0.6871333333331807,0.951133333333122,0.921527624130249
"mobilenetv2_x1_0-reg:4,lamb:0.1",0.0005,4,0.1,1,42516418_8,True,cifar100_mobilenetv2_x1_0,1.0461013317108154,0.7229738831520081,0.017464324831962585,0.10462352633476256,0.10000000149011612,1.0528464282255223,0,0.25026237964630127,0.7473999999985053,0.9333999999981332,4.102719306945801,0.022561032325029373,0.016316330060362816,2.641277387738228e-05,0.01866050809621811,0.10000000149011612,0.022559890776268143,0,0.3463662564754486,0.998777777777556,0.9999999999997778,0.005402548238635063
"mobilenetv2_x1_4-reg:3,lamb:0.5",0.0005,3,0.5,1,42516418_3,True,cifar100_mobilenetv2_x1_4,1.2664837837219238,1.0119940042495728,0.1876814365386963,0.02765170857310295,0.5,1.2647604459160815,0,0.08740972727537155,0.63499999999873,0.9013999999981972,2.1986193656921387,0.99405038356781,0.7416760325431824,0.105479896068573,0.12342306971549988,0.5,0.9940101916929648,0,0.17111927270889282,0.7114888888887309,0.9507555555553444,1.1124958992004397
"mobilenetv2_x1_4-reg:3,lamb:1.0",0.0005,3,1.0,1,42516418_4,True,cifar100_mobilenetv2_x1_4,1.2481433153152466,1.1447685956954956,0.5557905435562134,0.025038152933120728,1.0,1.2439086371401151,0,0.09515923261642456,0.633999999998732,0.9023999999981952,2.2530341148376465,0.8707294464111328,0.7601120471954346,0.2726716995239258,0.13767457008361816,1.0,0.870614121872571,0,0.19720542430877688,0.7471333333331673,0.9663777777775632,0.8853662610054016
mobilenetv2_x0_5-baseline,0.0005,0,0.0,1,42516422,True,cifar100_mobilenetv2_x0_5,1.1755863428115845,0.01056312583386898,0.0,0.11894616484642027,0.0,1.1774619364811618,0,0.26378920674324036,0.7205999999985588,0.921999999998156,4.704886436462402,0.07905755192041397,0.00018017555703409016,0.0,0.04575251787900925,0.0,0.07910150691248102,0,0.31143397092819214,0.9872666666664474,0.9999999999997778,0.04249313846230507
"mobilenetv2_x0_75-reg:5,lamb:2.0",0.0005,5,2.0,1,42516418_17,True,cifar100_mobilenetv2_x0_75,1.0822546482086182,1.0807709693908691,1.5712933540344238,0.06598678231239319,2.0,1.0852528328237676,0,0.12565018236637115,0.7127999999985745,0.9283999999981432,3.4286210536956787,0.26247280836105347,0.2605189085006714,0.19819581508636477,0.09847895801067352,2.0,0.2624785781434867,0,0.21589189767837524,0.9362444444442364,0.9989333333331114,0.1959824115037918
