SGD-IR,SGD-DA-IR,SGD-L2-DA-IR,SGD-L2-IR,SGD,SGD-L2-DA,SGD-L2,SGD-DA
1.9411300420761108,1.113756537437439,0.7504398226737976,0.9367190599441528,2.2675459384918213,0.8621624708175659,1.2631980180740356,1.7997406721115112
1.9402145147323608,1.1737135648727417,0.7130541205406189,0.9168264865875244,2.2619404792785645,0.9246071577072144,1.2869569063186646,1.8223878145217896
1.943738579750061,1.1226027011871338,0.7736808061599731,0.9409255981445312,2.2620084285736084,0.8819539546966553,1.2560527324676514,1.828428030014038
1.947676420211792,1.154801845550537,0.7725008726119995,0.9275843501091003,2.266617774963379,0.9494268894195557,1.2766039371490479,1.828366756439209
1.9447295665740967,1.136049747467041,0.8136003017425537,0.9576870203018188,2.26623272895813,0.8414167165756226,1.29520845413208,1.8707304000854492
1.951532006263733,1.1533687114715576,0.7375958561897278,0.9970512390136719,2.2763774394989014,0.8690207600593567,1.3205150365829468,1.8631547689437866
1.9556190967559814,1.1819807291030884,0.7169137597084045,0.945793628692627,2.2711853981018066,0.8843829035758972,1.2907382249832153,1.8231396675109863
1.958554983139038,1.1654373407363892,0.75936359167099,0.9580200910568237,2.274212598800659,0.9587205052375793,1.3494021892547607,1.8430027961730957
1.9532339572906494,1.148428201675415,0.7291089296340942,0.9415347576141357,2.2650208473205566,0.9032086133956909,1.25247061252594,1.844333291053772
1.9563560485839844,1.1886963844299316,0.7248651385307312,1.0015971660614014,2.269472122192383,0.942735493183136,1.2399777173995972,1.8316863775253296
1.9553219079971313,1.1991727352142334,0.7518013119697571,0.9951179623603821,2.273797035217285,0.8572378754615784,1.178546667098999,1.8894720077514648
1.956605076789856,1.1916656494140625,0.714947521686554,0.9414636492729187,2.2713494300842285,0.9083255529403687,1.0995312929153442,1.8724812269210815
1.965735673904419,1.179864764213562,0.7363038659095764,1.0534802675247192,2.2819440364837646,0.9759789705276489,1.0550153255462646,1.9158605337142944
1.958432912826538,1.2103430032730103,0.763299822807312,0.9990043044090271,2.2683639526367188,0.9957150816917419,1.024608850479126,1.8506033420562744
1.9654842615127563,1.212516188621521,0.7195910215377808,1.0310221910476685,2.278388261795044,0.8841882348060608,1.0046278238296509,1.8703656196594238
1.9595985412597656,1.199325680732727,0.7216130495071411,1.0023316144943237,2.2683069705963135,0.9072912931442261,0.9849534630775452,1.8678979873657227
1.965394377708435,1.2313553094863892,0.7065143585205078,0.9544656872749329,2.2718751430511475,0.9542471766471863,0.9711828827857971,1.879218578338623
1.9729770421981812,1.222499966621399,0.843072772026062,0.983697772026062,2.2829997539520264,0.918865978717804,0.9536114931106567,1.887288212776184
1.9594653844833374,1.227030873298645,0.7226315140724182,1.0070604085922241,2.2777929306030273,0.9539902210235596,0.940005898475647,1.8863375186920166
1.9603182077407837,1.2083646059036255,0.732384443283081,0.9913924336433411,2.273163318634033,0.9300506114959717,0.932698130607605,1.9091848134994507
1.9716825485229492,1.2425264120101929,0.7654187083244324,0.990707278251648,2.2780842781066895,0.9571511745452881,0.9260241985321045,1.9301393032073975
1.969029188156128,1.2512147426605225,0.7258540391921997,0.9892446398735046,2.27649188041687,0.9185853600502014,0.9168760776519775,1.902422547340393
1.9762439727783203,1.2448060512542725,0.7358247637748718,0.9884772896766663,2.292776107788086,0.8748957514762878,0.9116761088371277,1.927100658416748
1.9722157716751099,1.2319684028625488,0.699924886226654,0.957491934299469,2.274564504623413,0.9241602420806885,0.9067590236663818,1.9179353713989258
