,model,reg,lamb,eval/lr,eval/loss,eval/ece,eval/mce,eval/top1_acc,eval/top5_acc,eval/L,eval/alphaD,eval/var,eval/lambd,eval/cummulant,test/lr,test/loss,test/ece,test/mce,test/top1_acc,test/top5_acc,test/L,test/alphaD,test/var,test/lambd,test/cummulant
133,mobilenetv2_x1_0,5,0.1,0.1,1.0565180672851613,0.05892108008265495,0.1238105297088623,0.70799999999292,0.92799999999072,1.0565180778503418,0.6038163900375366,2.695079803466797,0.10000000149011612,0.011971890926361084,0.1,1.0024802872327414,0.05383111536502838,0.09882062673568726,0.710888888888099,0.9309999999989654,1.0024802684783936,0.595787763595581,2.6941094398498535,0.10000000149011612,0.011872939765453339
134,mobilenetv2_x1_0,5,0.5,0.1,1.0462037220285023,0.07355474680662155,0.17489629983901978,0.70399999999296,0.93799999999062,1.046203851699829,0.6313073635101318,2.9956650733947754,0.10000000149011612,0.013166360557079315,0.1,1.0155203860973248,0.07002617418766022,0.12406247854232788,0.7171111111103142,0.9317777777767424,1.015520453453064,0.6293097734451294,3.087667465209961,0.10000000149011612,0.013392485678195953
135,mobilenetv2_x1_0,0,0.1,0.1,1.133900511846725,0.1236720085144043,0.351060152053833,0.72699999999273,0.93799999999062,1.1339004039764404,0.7641817331314087,4.545113563537598,0.10000000149011612,0.019211851060390472,0.1,1.0555189571308645,0.10871170461177826,0.23974907398223877,0.7512222222213875,0.9319999999989643,1.0555189847946167,0.7453598976135254,4.450108528137207,0.10000000149011612,0.018699824810028076
136,mobilenetv2_x1_0,4,1.0,0.1,1.0579000605651034,0.1038798987865448,0.21228951215744019,0.73699999999263,0.93699999999063,1.0579001903533936,0.7135164141654968,3.926257848739624,0.10000000149011612,0.01688658446073532,0.1,1.0341301085319898,0.1040407121181488,0.20813685655593872,0.7452222222213941,0.9344444444434061,1.0341300964355469,0.7202341556549072,4.24247932434082,0.10000000149011612,0.017775923013687134
137,mobilenetv2_x1_0,3,0.01,0.1,1.584983571415179,0.03696903586387634,0.08229491859674454,0.54699999999453,0.84599999999154,1.5849837064743042,0.6344467401504517,2.4952452182769775,0.10000000149011612,0.011672094464302063,0.1,1.5360250323500748,0.008693096227943897,0.04246501997113228,0.55799999999938,0.8558888888879378,1.5360249280929565,0.6380555033683777,2.5994343757629395,0.10000000149011612,0.012021929025650024
138,mobilenetv2_x1_0,3,0.001,0.1,1.732707483130689,0.02890092134475708,0.08485471457242966,0.50199999999498,0.82699999999173,1.7327077388763428,0.646492063999176,2.5407724380493164,0.10000000149011612,0.011928170919418335,0.1,1.710608162568725,0.011679932475090027,0.03516942262649536,0.5242222222216397,0.8234444444435294,1.7106082439422607,0.6688520312309265,2.784363269805908,0.10000000149011612,0.012949258089065552
139,mobilenetv2_x1_0,4,0.1,0.1,1.0878159891065813,0.1278165876865387,0.3357285261154175,0.71699999999283,0.93299999999067,1.0878162384033203,0.7229000926017761,3.9250688552856445,0.10000000149011612,0.017025746405124664,0.1,1.0419768017211575,0.10673266649246216,0.22531664371490479,0.7491111111102787,0.9358888888878489,1.0419769287109375,0.7312865853309631,4.30367374420166,0.10000000149011612,0.01812572032213211
140,mobilenetv2_x1_0,3,0.5,0.1,1.3408326968577864,0.041177086532115936,0.10011792182922363,0.60299999999397,0.88199999999118,1.3408328294754028,0.5612991452217102,2.074873685836792,0.10000000149011612,0.009586825966835022,0.1,1.3092827782388448,0.03623289242386818,0.08962008357048035,0.6212222222215319,0.8925555555545638,1.3092827796936035,0.5709392428398132,2.1896262168884277,0.10000000149011612,0.010045289993286133
141,mobilenetv2_x1_0,5,2.0,0.1,1.0876182208971943,0.09508177638053894,0.1926841139793396,0.7059999999929399,0.93599999999064,1.0876184701919556,0.6862368583679199,3.803563117980957,0.10000000149011612,0.016070425510406494,0.1,1.0578910497990934,0.08998889476060867,0.1658744513988495,0.7192222222214231,0.9287777777767457,1.0578910112380981,0.6820176839828491,3.702073812484741,0.10000000149011612,0.01577845960855484
142,mobilenetv2_x1_0,5,0.001,0.1,1.1160890944451882,0.04725208133459091,0.13482177257537842,0.68499999999315,0.91899999999081,1.116089105606079,0.6197143793106079,2.786564826965332,0.10000000149011612,0.012408658862113953,0.1,1.035850027046026,0.05056861788034439,0.10380688309669495,0.7054444444436605,0.925666666665638,1.0358500480651855,0.601402997970581,2.6537020206451416,0.10000000149011612,0.011821508407592773
143,mobilenetv2_x1_0,4,2.0,0.1,1.0545616044446184,0.11623972654342651,0.2390802800655365,0.7309999999926899,0.93199999999068,1.054561734199524,0.7143375873565674,3.993920087814331,0.10000000149011612,0.01708012819290161,0.1,1.0470779129156103,0.11150678992271423,0.24345487356185913,0.7391111111102898,0.9328888888878523,1.0470778942108154,0.722499430179596,4.212808132171631,0.10000000149011612,0.017745092511177063
144,mobilenetv2_x1_0,4,0.001,0.1,1.1258311159084369,0.130240797996521,0.2371309995651245,0.72299999999277,0.92399999999076,1.1258312463760376,0.7579803466796875,4.357244491577148,0.10000000149011612,0.018653370440006256,0.1,1.039898718897064,0.1065426841378212,0.2477443814277649,0.7511111111102765,0.9337777777767402,1.0398987531661987,0.7290821671485901,4.277559757232666,0.10000000149011612,0.017977997660636902
145,mobilenetv2_x1_0,5,0.01,0.1,1.064528931462865,0.05705975368618965,0.15862596035003662,0.69799999999302,0.92199999999078,1.0645288228988647,0.6003916263580322,2.606403350830078,0.10000000149011612,0.011666715145111084,0.1,1.01237073097065,0.049055732786655426,0.1126711368560791,0.710111111110322,0.9297777777767446,1.0123708248138428,0.5922972559928894,2.618008613586426,0.10000000149011612,0.011606000363826752
146,mobilenetv2_x1_0,5,1.0,0.1,1.075524319383917,0.07657095789909363,0.13729113340377808,0.70299999999297,0.92499999999075,1.0755242109298706,0.6518085598945618,3.1884946823120117,0.10000000149011612,0.013983145356178284,0.1,1.0233639864677058,0.07788008451461792,0.14005008339881897,0.7239999999991955,0.935444444443405,1.0233639478683472,0.6509447693824768,3.377009630203247,0.10000000149011612,0.014451496303081512
147,mobilenetv2_x1_0,3,1.0,0.1,1.364104257294016,0.05287851393222809,0.10372042655944824,0.60699999999393,0.8809999999911899,1.3641042709350586,0.570024847984314,2.141505479812622,0.10000000149011612,0.009890750050544739,0.1,1.278204055531508,0.04776673763990402,0.09502971172332764,0.629888888888189,0.8984444444434461,1.2782039642333984,0.5580757260322571,2.1413116455078125,0.10000000149011612,0.009770795702934265
148,mobilenetv2_x1_0,4,0.01,0.1,1.0400463238661994,0.1085008978843689,0.25985658168792725,0.74799999999252,0.92799999999072,1.0400464534759521,0.7212449908256531,4.055261611938477,0.10000000149011612,0.017351411283016205,0.1,1.0484398989154295,0.10891827195882797,0.23967361450195312,0.7496666666658336,0.9334444444434072,1.048439860343933,0.7368280291557312,4.340985298156738,0.10000000149011612,0.018298044800758362
149,mobilenetv2_x1_0,3,0.1,0.1,1.5285011377072373,0.03804142773151398,0.09599143266677856,0.53699999999463,0.86199999999138,1.5285009145736694,0.6025702953338623,2.2930729389190674,0.10000000149011612,0.010671079158782959,0.1,1.48229914076667,0.016725463792681694,0.055151183158159256,0.5729999999993632,0.8627777777768191,1.4822992086410522,0.6140915155410767,2.4170846939086914,0.10000000149011612,0.011194556951522827
150,mobilenetv2_x1_0,3,2.0,0.1,1.4061035969313957,0.07810279726982117,0.19603800773620605,0.58599999999414,0.89699999999103,1.4061037302017212,0.5450136661529541,2.1286184787750244,0.10000000149011612,0.009585052728652954,0.1,1.355756996555737,0.08627519011497498,0.15770350396633148,0.6173333333326474,0.8946666666656725,1.3557569980621338,0.5435394048690796,2.095954179763794,0.10000000149011612,0.009491369128227234
151,mobilenetv2_x1_0,4,0.5,0.1,0.9881974359874715,0.08627300709486008,0.18602901697158813,0.75799999999242,0.94199999999058,0.9881975650787354,0.6768924593925476,3.5776844024658203,0.10000000149011612,0.015446223318576813,0.1,1.042332416276969,0.10699209570884705,0.22786420583724976,0.7425555555547304,0.9362222222211819,1.0423325300216675,0.718121349811554,4.1326799392700195,0.10000000149011612,0.01744888722896576
152,repvgg_a1,5,2.0,0.1,1.0224575894153167,0.08965525776147842,0.2328149676322937,0.74799999999252,0.92699999999073,1.0224577188491821,0.685473620891571,3.5586493015289307,0.10000000149011612,0.015517674386501312,0.1,1.0198593591908347,0.0924193412065506,0.21978425979614258,0.7514444444436095,0.9295555555545226,1.0198594331741333,0.7058593034744263,3.965034008026123,0.10000000149011612,0.016845710575580597
153,repvgg_a1,4,0.5,0.1,1.0567432536308707,0.07804495096206665,0.5754866003990173,0.74099999999259,0.9199999999908,1.0567433834075928,0.6915388703346252,3.5244176387786865,0.10000000149011612,0.01547057181596756,0.1,0.9704075378655899,0.07359786331653595,0.18859654664993286,0.7568888888880478,0.9333333333322962,0.9704075455665588,0.6564493775367737,3.3111517429351807,0.10000000149011612,0.014396294951438904
154,repvgg_a1,5,1.0,0.1,0.9882858892794336,0.10315895080566406,0.23141634464263916,0.74799999999252,0.92899999999071,0.9882858395576477,0.6770324110984802,3.4956085681915283,0.10000000149011612,0.015218526124954224,0.1,0.995136478430985,0.10119310021400452,0.20700767636299133,0.755888888888049,0.9375555555545138,0.9951364994049072,0.7027344107627869,3.9979441165924072,0.10000000149011612,0.016889214515686035
155,repvgg_a1,4,0.01,0.1,1.0651476276694467,0.0872664600610733,0.21318411827087402,0.73599999999264,0.9309999999906899,1.0651477575302124,0.6883903741836548,3.4464802742004395,0.10000000149011612,0.015208564698696136,0.1,0.9735948366367676,0.06716357171535492,0.18497222661972046,0.7676666666658136,0.9334444444434072,0.9735948443412781,0.672223687171936,3.5038013458251953,0.10000000149011612,0.01513654738664627
156,repvgg_a1,3,0.01,0.1,1.1159822829228188,0.06165602058172226,0.14335840940475464,0.66699999999333,0.91899999999081,1.115982174873352,0.6013248562812805,2.545292615890503,0.10000000149011612,0.011453844606876373,0.1,1.0580392799277467,0.03413308411836624,0.09767695516347885,0.6988888888881123,0.9184444444434239,1.0580393075942993,0.5984010100364685,2.6219797134399414,0.10000000149011612,0.01167723536491394
157,repvgg_a1,5,0.001,0.1,1.052534212077502,0.1038019210100174,0.274320125579834,0.74499999999255,0.94099999999059,1.0525342226028442,0.7190290093421936,4.1266279220581055,0.10000000149011612,0.01740667223930359,0.1,1.0127265044721807,0.10305966436862946,0.23219060897827148,0.7495555555547226,0.9343333333322951,1.0127265453338623,0.7067779898643494,4.025078296661377,0.10000000149011612,0.017021246254444122
158,repvgg_a1,3,1.0,0.1,1.0131249326482918,0.09502678364515305,0.18042254447937012,0.72599999999274,0.94799999999052,1.013124942779541,0.6540806293487549,3.4379868507385254,0.10000000149011612,0.014702171087265015,0.1,1.0082100353694652,0.0896613746881485,0.18033134937286377,0.737666666665847,0.9309999999989654,1.0082100629806519,0.6730082631111145,3.640085220336914,0.10000000149011612,0.01548813283443451
159,repvgg_a1,3,0.1,0.1,1.0498355522076381,0.046336229890584946,0.12728293240070343,0.69199999999308,0.93399999999066,1.0498358011245728,0.5791462659835815,2.408156633377075,0.10000000149011612,0.010818727314472198,0.1,1.0177215988719108,0.04034976288676262,0.08473990857601166,0.7132222222214297,0.9241111111100843,1.0177215337753296,0.595324695110321,2.646056652069092,0.10000000149011612,0.011724330484867096
160,repvgg_a1,4,0.1,0.1,1.1014741549017013,0.09477611631155014,0.24056094884872437,0.73799999999262,0.93399999999066,1.1014742851257324,0.7176039814949036,3.7774622440338135,0.10000000149011612,0.016531892120838165,0.1,0.9550496130504161,0.06781724095344543,0.17249184846878052,0.7713333333324762,0.935444444443405,0.9550496935844421,0.6599812507629395,3.4140799045562744,0.10000000149011612,0.014733515679836273
161,repvgg_a1,4,1.0,0.1,1.018357505151508,0.08483279496431351,0.18844157457351685,0.74099999999259,0.9309999999906899,1.018357515335083,0.6662386655807495,3.3917574882507324,0.10000000149011612,0.014747172594070435,0.1,0.9695844109676329,0.07473409175872803,0.14712923765182495,0.7565555555547149,0.9297777777767446,0.9695845246315002,0.6565941572189331,3.3278894424438477,0.10000000149011612,0.01445036381483078
162,repvgg_a1,3,0.5,0.1,1.0368748799587049,0.08737194538116455,0.18948358297348022,0.70799999999292,0.93799999999062,1.036874771118164,0.637671709060669,3.1731936931610107,0.10000000149011612,0.013679705560207367,0.1,0.9761661743867827,0.0657983273267746,0.12919116020202637,0.7349999999991833,0.9294444444434117,0.9761662483215332,0.6270408630371094,3.1079068183898926,0.10000000149011612,0.013427205383777618
163,repvgg_a1,3,0.001,0.1,1.1281800157262565,0.04768480360507965,0.17437374591827393,0.67899999999321,0.91299999999087,1.1281802654266357,0.6163509488105774,2.6740646362304688,0.10000000149011612,0.01203802227973938,0.1,1.0838017319187074,0.04162285476922989,0.09052711725234985,0.6896666666659003,0.917333333332314,1.0838017463684082,0.6047316193580627,2.636059045791626,0.10000000149011612,0.011782504618167877
164,repvgg_a1,4,0.001,0.1,1.006784190600493,0.07628811150789261,0.20770049095153809,0.75199999999248,0.93199999999068,1.0067843198776245,0.6686302423477173,3.41513991355896,0.10000000149011612,0.014833919703960419,0.1,0.9713505495722718,0.07208668440580368,0.1709771752357483,0.7647777777769279,0.9341111111100732,0.9713504910469055,0.6607644557952881,3.337742328643799,0.10000000149011612,0.01452779769897461
165,repvgg_a1,3,2.0,0.1,1.1350237017616405,0.12599444389343262,0.29973945021629333,0.70699999999293,0.92799999999072,1.1350237131118774,0.7382223010063171,4.0715203285217285,0.10000000149011612,0.017624735832214355,0.1,1.05970307735742,0.10171729326248169,0.20479154586791992,0.7413333333325096,0.9283333333323017,1.0597031116485596,0.7301304936408997,4.3032612800598145,0.10000000149011612,0.01808921992778778
166,repvgg_a1,5,0.1,0.1,1.0257605211678709,0.09975666552782059,0.19787275791168213,0.75099999999249,0.93699999999063,1.0257606506347656,0.7041768431663513,4.081478118896484,0.10000000149011612,0.01708678901195526,0.1,1.0163264859351098,0.10289333015680313,0.2269594669342041,0.7565555555547149,0.9367777777767369,1.0163265466690063,0.7217037081718445,4.271607875823975,0.10000000149011612,0.017877154052257538
167,repvgg_a1,4,2.0,0.1,1.0168268578889825,0.09119777381420135,0.21010151505470276,0.74599999999254,0.9309999999906899,1.016826868057251,0.6912741661071777,3.6970787048339844,0.10000000149011612,0.015962623059749603,0.1,0.9763188616183126,0.08755046874284744,0.2128170132637024,0.7618888888880423,0.9326666666656303,0.976318895816803,0.6801259517669678,3.62239146232605,0.10000000149011612,0.015582524240016937
168,repvgg_a1,5,0.5,0.1,1.0033615727224268,0.0930027887225151,0.20789211988449097,0.75399999999246,0.9309999999906899,1.0033615827560425,0.7025080919265747,3.9054667949676514,0.10000000149011612,0.01667889952659607,0.1,0.9769563399162154,0.09800103306770325,0.21900242567062378,0.7601111111102665,0.9365555555545149,0.9769563674926758,0.693534255027771,3.8740105628967285,0.10000000149011612,0.01645784080028534
169,repvgg_a1,5,0.01,0.1,1.0750915896671749,0.1179860532283783,0.2666369676589966,0.73299999999267,0.93799999999062,1.0750916004180908,0.7327508330345154,4.229904651641846,0.10000000149011612,0.017949126660823822,0.1,1.0061720466030462,0.09527662396430969,0.21997231245040894,0.7576666666658247,0.934999999998961,1.0061719417572021,0.7088010907173157,4.06480073928833,0.10000000149011612,0.01716211438179016
170,repvgg_a1,0,0.1,0.1,1.110855568267665,0.08913201093673706,0.23579949140548706,0.73299999999267,0.92899999999071,1.1108553409576416,0.7165452241897583,3.7095446586608887,0.10000000149011612,0.016287460923194885,0.1,0.9676418823510846,0.07163888961076736,0.19644272327423096,0.7719999999991422,0.934999999998961,0.9676419496536255,0.669622004032135,3.4714512825012207,0.10000000149011612,0.015026673674583435
171,mobilenetv2_x0_75,5,0.1,0.1,1.1227803118007613,0.06632299721240997,0.1593663990497589,0.66899999999331,0.92799999999072,1.1227803230285645,0.6246370673179626,2.8366827964782715,0.10000000149011612,0.01260095089673996,0.1,1.0361979062435018,0.048249222338199615,0.09217020124197006,0.701222222221443,0.926777777776748,1.0361979007720947,0.59969162940979,2.68637752532959,0.10000000149011612,0.011893488466739655
172,mobilenetv2_x0_75,3,0.5,0.1,1.3958575585969666,0.0434444397687912,0.104888916015625,0.5899999999941,0.88699999999113,1.3958576917648315,0.557778537273407,2.0311880111694336,0.10000000149011612,0.009411141276359558,0.1,1.3579640505855044,0.04700670763850212,0.08798138797283173,0.6086666666659903,0.8852222222212386,1.3579641580581665,0.5693487524986267,2.1495754718780518,0.10000000149011612,0.009900912642478943
173,mobilenetv2_x0_75,5,0.5,0.1,1.0560518397583905,0.06699104607105255,0.18145087361335754,0.69799999999302,0.92699999999073,1.0560518503189087,0.6202898025512695,2.9255778789520264,0.10000000149011612,0.012808382511138916,0.1,1.0141586848752524,0.06078789010643959,0.11279702186584473,0.7154444444436494,0.9305555555545215,1.0141587257385254,0.6142679452896118,2.9037857055664062,0.10000000149011612,0.012687921524047852
174,mobilenetv2_x0_75,4,0.1,0.1,1.116893995560186,0.1090196818113327,0.28221938014030457,0.73399999999266,0.9299999999907,1.1168941259384155,0.7629664540290833,4.546051979064941,0.10000000149011612,0.0192616805434227,0.1,1.1022178452218805,0.11630032956600189,0.25127482414245605,0.737333333332514,0.9304444444434106,1.1022179126739502,0.7636058330535889,4.631767272949219,0.10000000149011612,0.01946251094341278
175,mobilenetv2_x0_75,3,0.001,0.1,1.6455727651070777,0.03014126420021057,0.08577053248882294,0.53199999999468,0.83699999999163,1.6455730199813843,0.6428642868995667,2.578662157058716,0.10000000149011612,0.012008517980575562,0.1,1.6186109895735457,0.013936780393123627,0.030232060700654984,0.5416666666660648,0.8391111111101787,1.6186109781265259,0.6537142992019653,2.6814756393432617,0.10000000149011612,0.01245848834514618
176,mobilenetv2_x0_75,5,0.01,0.1,1.0523953332565643,0.044262632727622986,0.12870632112026215,0.70199999999298,0.92299999999077,1.0523954629898071,0.5855437517166138,2.512277841567993,0.10000000149011612,0.011215366423130035,0.1,1.0530297744494737,0.04431745782494545,0.08660542964935303,0.6978888888881134,0.9202222222211996,1.0530298948287964,0.5982566475868225,2.595797538757324,0.10000000149011612,0.01160924881696701
177,mobilenetv2_x0_75,4,0.5,0.1,1.1365435009789253,0.12207536399364471,0.31144171953201294,0.71599999999284,0.93199999999068,1.1365433931350708,0.7459168434143066,4.227641582489014,0.10000000149011612,0.01815052330493927,0.1,1.0460713494121918,0.10755147784948349,0.24008971452713013,0.7357777777769602,0.9337777777767402,1.0460714101791382,0.7111054062843323,4.011005401611328,0.10000000149011612,0.01704266667366028
178,mobilenetv2_x0_75,4,0.001,0.1,1.1060542949697305,0.12198609113693237,0.26497408747673035,0.72699999999273,0.92599999999074,1.1060545444488525,0.7407811880111694,4.080680847167969,0.10000000149011612,0.017720907926559448,0.1,1.098131191834901,0.11300702393054962,0.2282695174217224,0.7396666666658448,0.9311111111100765,1.0981311798095703,0.7594096660614014,4.590582370758057,0.10000000149011612,0.019280821084976196
179,mobilenetv2_x0_75,4,1.0,0.1,1.0887552390895594,0.10355321317911148,0.19490963220596313,0.73199999999268,0.93299999999067,1.0887553691864014,0.7184049487113953,3.8825247287750244,0.10000000149011612,0.016840726137161255,0.1,1.0751629790969528,0.10651864856481552,0.21846920251846313,0.7362222222214041,0.9322222222211863,1.0751628875732422,0.7306802272796631,4.221251010894775,0.10000000149011612,0.017888076603412628
180,mobilenetv2_x0_75,5,1.0,0.1,1.0733811747978046,0.09481044113636017,0.2155977040529251,0.68199999999318,0.94099999999059,1.0733811855316162,0.6355544924736023,3.1101319789886475,0.10000000149011612,0.013494662940502167,0.1,1.014247052072403,0.0652536079287529,0.1349506378173828,0.7188888888880901,0.9326666666656303,1.014246940612793,0.6272091269493103,3.085529327392578,0.10000000149011612,0.013364322483539581
181,mobilenetv2_x0_75,4,0.01,0.1,1.1906734585903969,0.126307874917984,0.28809380531311035,0.7199999999928,0.92599999999074,1.190673589706421,0.7905381321907043,4.653398036956787,0.10000000149011612,0.020000621676445007,0.1,1.103827806411905,0.11630142480134964,0.24022603034973145,0.737777777776958,0.9278888888878578,1.103827953338623,0.7599844336509705,4.479703903198242,0.10000000149011612,0.019026510417461395
182,mobilenetv2_x0_75,5,2.0,0.1,1.151309955527916,0.07111728191375732,0.20022517442703247,0.69099999999309,0.92099999999079,1.1513100862503052,0.6731296181678772,3.3766191005706787,0.10000000149011612,0.014759175479412079,0.1,1.090530659205644,0.07884985208511353,0.1565815508365631,0.6946666666658947,0.9228888888878634,1.0905308723449707,0.6567927598953247,3.3292036056518555,0.10000000149011612,0.014410436153411865
183,mobilenetv2_x0_75,3,1.0,0.1,1.40886615297982,0.06273871660232544,0.13950330018997192,0.59199999999408,0.89099999999109,1.4088661670684814,0.5565310716629028,2.0507941246032715,0.10000000149011612,0.009459346532821655,0.1,1.343753005230133,0.05888950824737549,0.1321098506450653,0.611777777777098,0.890888888887899,1.3437530994415283,0.5559850335121155,2.096116781234741,0.10000000149011612,0.009608954191207886
184,mobilenetv2_x0_75,4,2.0,0.1,1.1449684982243873,0.12161137163639069,0.26424217224121094,0.70799999999292,0.93399999999066,1.1449685096740723,0.7451699376106262,4.302215576171875,0.10000000149011612,0.01828113943338394,0.1,1.134239222008031,0.11725743860006332,0.21992546319961548,0.719444444443645,0.9273333333323028,1.1342393159866333,0.7565805912017822,4.52044677734375,0.10000000149011612,0.019029244780540466
185,mobilenetv2_x0_75,3,0.01,0.1,1.6105372744677475,0.04382411390542984,0.09209319949150085,0.54199999999458,0.85299999999147,1.6105372905731201,0.6264951229095459,2.496241569519043,0.10000000149011612,0.011559084057807922,0.1,1.5932595712124995,0.01115456223487854,0.03745400905609131,0.548444444443835,0.8439999999990622,1.593259572982788,0.6450949907302856,2.6225743293762207,0.10000000149011612,0.012174010276794434
186,mobilenetv2_x0_75,0,0.1,0.1,1.0474407568138004,0.12224255502223969,0.3644106090068817,0.71899999999281,0.93699999999063,1.047441005706787,0.6806222796440125,3.486337184906006,0.10000000149011612,0.015203617513179779,0.1,1.0796703618027195,0.10998643934726715,0.22267889976501465,0.7426666666658415,0.9299999999989665,1.0796703100204468,0.746880054473877,4.4144673347473145,0.10000000149011612,0.018627777695655823
187,mobilenetv2_x0_75,3,2.0,0.1,1.4684187027001514,0.10343851149082184,0.24322456121444702,0.58199999999418,0.88599999999114,1.4684187173843384,0.5227030515670776,1.840632677078247,0.10000000149011612,0.008494243025779724,0.1,1.4330415709785322,0.10809016227722168,0.21770018339157104,0.5992222222215564,0.8865555555545704,1.4330415725708008,0.5330795049667358,1.9941554069519043,0.10000000149011612,0.009074479341506958
188,mobilenetv2_x0_75,3,0.1,0.1,1.516301855183051,0.03147847577929497,0.09760361909866333,0.55199999999448,0.86099999999139,1.5163018703460693,0.5942876935005188,2.2344970703125,0.10000000149011612,0.010411977767944336,0.1,1.523299387722762,0.020827803760766983,0.04221642017364502,0.5678888888882578,0.8583333333323796,1.5232994556427002,0.6198469996452332,2.4378247261047363,0.10000000149011612,0.01132538914680481
189,mobilenetv2_x0_75,5,0.001,0.1,1.1254514343250146,0.06018039956688881,0.18789666891098022,0.65799999999342,0.91899999999081,1.1254515647888184,0.5977641344070435,2.4906158447265625,0.10000000149011612,0.011278286576271057,0.1,1.067854734399873,0.044804371893405914,0.08695685863494873,0.6966666666658925,0.9215555555545315,1.067854881286621,0.6069647073745728,2.687831163406372,0.10000000149011612,0.011976905167102814
190,repvgg_a2,3,0.1,0.1,1.020446647929994,0.058332085609436035,0.12530970573425293,0.70699999999293,0.9309999999906899,1.02044677734375,0.6045061349868774,2.7093989849090576,0.10000000149011612,0.012036897242069244,0.1,0.9681823640238307,0.05409829318523407,0.10375398397445679,0.7249999999991944,0.9315555555545204,0.9681823253631592,0.5952853560447693,2.7297890186309814,0.10000000149011612,0.01198318600654602
191,repvgg_a2,4,1.0,0.1,0.9900436302362825,0.06806975603103638,0.17260515689849854,0.75199999999248,0.92899999999071,0.990043580532074,0.627975344657898,2.8323092460632324,0.10000000149011612,0.012687288224697113,0.1,0.9077625794391017,0.0485173836350441,0.10885637998580933,0.7709999999991433,0.9374444444434028,0.9077625274658203,0.6042726039886475,2.752732038497925,0.10000000149011612,0.012177281081676483
192,repvgg_a2,3,2.0,0.1,0.94892405514699,0.10399067401885986,0.24252551794052124,0.74199999999258,0.94799999999052,0.9489241242408752,0.6406392455101013,3.1572728157043457,0.10000000149011612,0.0138029083609581,0.1,0.978824753468437,0.09535907208919525,0.187763512134552,0.7598888888880445,0.9358888888878489,0.9788248538970947,0.694730281829834,3.9849166870117188,0.10000000149011612,0.016740046441555023
193,repvgg_a2,5,0.01,0.1,1.0035889048353268,0.11145635694265366,0.2685147225856781,0.74499999999255,0.93699999999063,1.0035890340805054,0.6878232955932617,3.7102556228637695,0.10000000149011612,0.015931546688079834,0.1,0.934822876209436,0.09180672466754913,0.21340912580490112,0.7695555555547005,0.9403333333322884,0.9348229169845581,0.6722236275672913,3.720583915710449,0.10000000149011612,0.01573207974433899
194,repvgg_a2,5,1.0,0.1,0.9543067121442498,0.09165456146001816,0.2149956375360489,0.75799999999242,0.94099999999059,0.9543066620826721,0.6431797742843628,3.164900064468384,0.10000000149011612,0.013825714588165283,0.1,0.9044317791744173,0.07634349167346954,0.19269460439682007,0.7724444444435861,0.9403333333322884,0.9044318795204163,0.6388954520225525,3.3111491203308105,0.10000000149011612,0.014170221984386444
195,repvgg_a2,3,0.001,0.1,1.0747156035716916,0.05937308445572853,0.19251388311386108,0.68499999999315,0.92099999999079,1.0747156143188477,0.5958653092384338,2.5073864459991455,0.10000000149011612,0.01132211834192276,0.1,1.03050163604889,0.03662499412894249,0.41441968083381653,0.7109999999992099,0.9214444444434206,1.0305017232894897,0.5996275544166565,2.6913416385650635,0.10000000149011612,0.011877954006195068
196,repvgg_a2,0,0.1,0.1,0.9667376183157171,0.06252714991569519,0.14209219813346863,0.76199999999238,0.93499999999065,0.9667375683784485,0.6283197402954102,2.9120094776153564,0.10000000149011612,0.012894898653030396,0.1,0.9101554410146425,0.04956679046154022,0.13010311126708984,0.7803333333324662,0.9386666666656236,0.9101554751396179,0.6212553977966309,2.9480412006378174,0.10000000149011612,0.012941092252731323
197,repvgg_a2,4,0.1,0.1,0.999728073613254,0.07623464614152908,0.31474119424819946,0.74799999999252,0.93499999999065,0.9997281432151794,0.6259952187538147,2.7100703716278076,0.10000000149011612,0.012296289205551147,0.1,0.9318351271660062,0.05655422434210777,0.12982255220413208,0.7747777777769168,0.9379999999989577,0.9318350553512573,0.620024561882019,2.874415636062622,0.10000000149011612,0.012711524963378906
198,repvgg_a2,3,0.01,0.1,1.0955780634994807,0.06500893831253052,0.20600374042987823,0.68199999999318,0.92099999999079,1.0955783128738403,0.6109274625778198,2.638305902481079,0.10000000149011612,0.011885836720466614,0.1,1.037753647075056,0.04749175161123276,0.0878552794456482,0.7049999999992166,0.9231111111100854,1.037753701210022,0.6034582257270813,2.6909873485565186,0.10000000149011612,0.011936530470848083
199,repvgg_a2,4,0.5,0.1,1.0038038391822375,0.06497446447610855,0.16265413165092468,0.74499999999255,0.93199999999068,1.0038039684295654,0.63436359167099,2.8686654567718506,0.10000000149011612,0.012855514883995056,0.1,0.9242152826318635,0.049950238317251205,0.12874335050582886,0.7716666666658092,0.9363333333322928,0.9242153763771057,0.6141406297683716,2.8658711910247803,0.10000000149011612,0.012615211308002472
200,repvgg_a2,5,0.001,0.1,1.0548623694791475,0.1014239639043808,0.2158874273300171,0.75199999999248,0.9399999999906,1.054862380027771,0.7327249646186829,4.213219165802002,0.10000000149011612,0.017918437719345093,0.1,0.9514467838100176,0.09271590411663055,0.22124749422073364,0.7715555555546982,0.9374444444434028,0.9514468312263489,0.6891464591026306,3.933190107345581,0.10000000149011612,0.01653045415878296
