name,reg,lamb,sweep_model,_runtime,_step,_timestamp,_wandb,eval/L,eval/alphaD,eval/cummulant,eval/ece,eval/lambd,eval/loss,eval/lr,eval/mce,eval/top1_acc,eval/top5_acc,eval/var,train/L,train/alphaD,train/cummulant,train/ece,train/lambd,train/loss,train/lr,train/mce,train/top1_acc,train/top5_acc,train/var
"repvgg_a2-reg:4,lamb:2.0",4,2.0,cifar100_repvgg_a2,3034.735512847,199,1743606099.7449243,{'runtime': 3034},0.9142777919769288,0.6945159435272217,1.3890318870544434,0.04799302667379379,2.0,0.9174074185581276,0,0.11821424961090088,0.7665999999992333,0.9370999999990628,2.7464027404785156,0.006890434306114912,0.0003491821698844433,0.0006983643397688866,0.006371702067553997,2.0,0.006937895613672634,0,0.5197693109512329,0.9998399999998,0.9999999999998,0.0004989465232938528
"repvgg_a2-reg:3,lamb:0.01",3,0.01,cifar100_repvgg_a2,3021.058220692,199,1743606094.051664,{'runtime': 3021},1.0435364246368408,0.013281963765621184,0.00013281963765621185,0.04924415051937103,0.009999999776482582,1.0392259699488384,0,0.09246379137039185,0.7026999999992972,0.922899999999077,2.686025857925415,0.5814793109893799,0.004697032272815704,4.697032272815704e-05,0.0657772347331047,0.009999999776482582,0.5822914919081719,0,0.12617045640945437,0.8322999999998336,0.9729399999998056,0.9562207460403442
"repvgg_a2-reg:3,lamb:2.0",3,2.0,cifar100_repvgg_a2,3036.122003772,199,1743606139.8967135,{'runtime': 3036},0.9758355021476746,0.7713639140129089,1.542727828025818,0.09622158110141754,2.0,0.9625977208294018,0,0.1935880184173584,0.7580999999992418,0.9370999999990628,3.902244806289673,0.024273894727230072,0.003495238721370697,0.006990477442741394,0.020337218418717384,2.0,0.024294584674699585,0,0.7439059019088745,0.9986999999998004,0.9999999999998,0.005097683984786272
"vgg16_bn-reg:8,lamb:0.001",8,0.001,cifar100_vgg16_bn,1929.017839329,199,1743605180.5246098,{'runtime': 1929},4.605177402496338,-0.00011594965326366946,-1.1594966053962709e-07,0.0001160958781838417,0.0010000000474974513,4.605142592232503,0,0.0001160958781838417,0.00999999999999,0.049999999999949994,1.4120193554845171e-05,4.60517692565918,8.567683835281059e-05,0.001041412353515625,0.00010894518345594406,12.155120849609377,4.605178411891077,0,0.00010894518345594406,0.009999999999998,0.04999999999999,1.4120194464339876e-05
"vgg16_bn-reg:8,lamb:0.5",8,0.5,cifar100_vgg16_bn,1944.316329163,199,1743605243.6495612,{'runtime': 1944},4.605175018310547,1.9073486328125e-06,9.5367431640625e-07,9.139161556959152e-05,0.5,4.605144463818349,0,9.139161556959152e-05,0.00999999999999,0.049999999999949994,9.726714779390022e-06,4.605174541473389,0.0015830921474844215,0.4735107421875,9.505078196525574e-05,299.10498046875,4.605175915794525,0,9.505078196525574e-05,0.009999999999998,0.04999999999999,9.726714779390022e-06
"vgg16_bn-reg:8,lamb:0.1",8,0.1,cifar100_vgg16_bn,1945.88731231,199,1743605256.6378803,{'runtime': 1945},4.605175018310547,-4.172325134277344e-06,-4.172325134277344e-07,9.139161556959152e-05,0.10000000149011612,4.605144463818349,0,9.139161556959152e-05,0.00999999999999,0.049999999999949994,9.726714779390022e-06,4.605174541473389,0.0007032638532109559,0.09698486328125,9.505078196525574e-05,137.90679931640625,4.605175915794525,0,9.505078196525574e-05,0.009999999999998,0.04999999999999,9.726714779390022e-06
"vgg16_bn-reg:8,lamb:1.0",8,1.0,cifar100_vgg16_bn,1928.982499948,199,1743605260.4641223,{'runtime': 1929},4.605175018310547,4.76837158203125e-06,4.76837158203125e-06,9.139161556959152e-05,1.0,4.605144463818349,0,9.139161556959152e-05,0.00999999999999,0.049999999999949994,9.726714779390022e-06,4.605174541473389,0.002289410680532455,0.976806640625,9.505078196525574e-05,426.6629028320313,4.605175915794525,0,9.505078196525574e-05,0.009999999999998,0.04999999999999,9.726714779390022e-06
"vgg16_bn-reg:8,lamb:2.0",8,2.0,cifar100_vgg16_bn,1932.605604866,199,1743605310.65123,{'runtime': 1932},4.605175018310547,1.0013580322265623e-05,2.002716064453125e-05,9.139161556959152e-05,2.0,4.605144463818349,0,9.139161556959152e-05,0.00999999999999,0.049999999999949994,9.726714779390022e-06,4.605174541473389,0.003435963299125433,2.23095703125,9.505078196525574e-05,649.2959594726562,4.605175915794525,0,9.505078196525574e-05,0.009999999999998,0.04999999999999,9.726714779390022e-06
"repvgg_a2-reg:3,lamb:0.5",3,0.5,cifar100_repvgg_a2,3035.484217122,199,1743606581.3204002,{'runtime': 3035},0.958712875843048,0.44908076524734497,0.22454038262367249,0.07408998161554337,0.5,0.961965577063872,0,0.1710902452468872,0.7494999999992504,0.9352999999990648,3.38020920753479,0.10158436745405196,0.011757783591747284,0.005878891795873642,0.056239210069179535,0.5,0.1015435541186904,0,0.27267131209373474,0.9825199999998036,0.9998999999998,0.05711942911148071
"vgg13_bn-reg:8,lamb:0.01",8,0.01,cifar100_vgg13_bn,2053.578600075,199,1743606218.0954494,{'runtime': 2053},4.605175495147705,-2.2724270820617676e-05,-2.272427082061768e-07,8.799508213996887e-05,0.009999999776482582,4.605157600682054,0,8.799508213996887e-05,0.00999999999999,0.049999999999949994,1.031119882100029e-05,4.605175495147705,0.00022793655807618052,0.00994873046875,9.396113455295564e-05,43.64692687988281,4.605171928365431,0,9.396113455295564e-05,0.009999999999998,0.04999999999999,1.0311199730494993e-05
"vgg19_bn-reg:8,lamb:0.001",8,0.001,cifar100_vgg19_bn,2020.965618419,199,1743607218.2336357,{'runtime': 2021},4.605177402496338,-0.00011548399197636172,-1.1548399925231938e-07,7.831677794456482e-05,0.0010000000474974513,4.605216215889712,0,7.831677794456482e-05,0.00999999999999,0.049999999999949994,1.4998978258518036e-05,4.605177402496338,8.941889245761558e-05,0.00107574462890625,7.271673530340195e-05,12.0303955078125,4.605180978540066,0,7.271673530340195e-05,0.009999999999998,0.04999999999999,1.4998977349023336e-05
"vgg19_bn-reg:8,lamb:0.5",8,0.5,cifar100_vgg19_bn,2042.384779067,199,1743607304.7710345,{'runtime': 2042},4.6051740646362305,9.5367431640625e-07,4.76837158203125e-07,6.500072777271271e-05,0.5,4.605209552090427,0,6.500072777271271e-05,0.00999999999999,0.049999999999949994,8.718126082385425e-06,4.6051740646362305,0.0014820732176303864,0.53564453125,6.922613829374313e-05,361.4157104492187,4.605176460751276,0,6.922613829374313e-05,0.009999999999998,0.04999999999999,8.718126082385425e-06
"vgg19_bn-reg:8,lamb:1.0",8,1.0,cifar100_vgg19_bn,2026.982693923,199,1743607296.2854834,{'runtime': 2027},4.6051740646362305,3.337860107421875e-06,3.337860107421875e-06,6.500072777271271e-05,1.0,4.605209552090427,0,6.500072777271271e-05,0.00999999999999,0.049999999999949994,8.718126082385425e-06,4.6051740646362305,0.00219391449354589,1.244140625,6.922613829374313e-05,567.0870971679688,4.605176460751276,0,6.922613829374313e-05,0.009999999999998,0.04999999999999,8.718126082385425e-06
"vgg19_bn-reg:8,lamb:2.0",8,2.0,cifar100_vgg19_bn,2034.946116731,199,1743607355.189861,{'runtime': 2035},4.6051740646362305,8.106231689453125e-06,1.621246337890625e-05,6.500072777271271e-05,2.0,4.605209552090427,0,6.500072777271271e-05,0.00999999999999,0.049999999999949994,8.718126082385425e-06,4.6051740646362305,0.003348758677020669,3.46240234375,6.922613829374313e-05,1033.93603515625,4.605176460751276,0,6.922613829374313e-05,0.009999999999998,0.04999999999999,8.718126082385425e-06
"vgg19_bn-reg:8,lamb:0.1",8,0.1,cifar100_vgg19_bn,2033.668595742,199,1743607407.599312,{'runtime': 2033},4.6051740646362305,-4.172325134277344e-06,-4.172325134277344e-07,6.500072777271271e-05,0.10000000149011612,4.605209552090427,0,6.500072777271271e-05,0.00999999999999,0.049999999999949994,8.718126082385425e-06,4.6051740646362305,0.0006681286031380296,0.10467529296875,6.922613829374313e-05,156.66937255859375,4.605176460751276,0,6.922613829374313e-05,0.009999999999998,0.04999999999999,8.718126082385425e-06
mobilenetv2_x0_5-baseline,0,0.7,cifar100_mobilenetv2_x0_5,1370.820660392,199,1743607208.4396532,{'runtime': 1370},1.151638388633728,0.6722617149353027,0.4705832004547119,0.11556831002235413,0.699999988079071,1.1322918114215623,0,0.23673629760742188,0.7180999999992819,0.9226999999990771,4.485661506652832,0.11614836752414703,0.021201904863119125,0.014841333031654358,0.0545741468667984,0.699999988079071,0.11640167383985588,0,0.28922325372695923,0.9762199999998048,0.9996999999998,0.0822034552693367
"mobilenetv2_x0_5-reg:4,lamb:0.01",4,0.01,cifar100_mobilenetv2_x0_5,1392.377079468,199,1743607329.1726284,{'runtime': 1392},1.1510387659072876,0.02226978540420532,0.0002226978540420532,0.11331479251384736,0.009999999776482582,1.140982056868933,0,0.2223799824714661,0.7192999999992806,0.9215999999990784,4.5372796058654785,0.11125601828098296,0.00034369295462965965,3.4369295462965965e-06,0.05408469587564469,0.009999999776482582,0.11143309728871335,0,0.24003607034683228,0.9782999999998044,0.9996199999998,0.08003775775432587
