name,reg,lamb,sweep_model,_runtime,_step,_timestamp,_wandb,eval/L,eval/alphaD,eval/cummulant,eval/ece,eval/lambd,eval/loss,eval/lr,eval/mce,eval/top1_acc,eval/top5_acc,eval/var,train/L,train/alphaD,train/cummulant,train/ece,train/lambd,train/loss,train/lr,train/mce,train/top1_acc,train/top5_acc,train/var
"repvgg_a0-reg:3,lamb:1.0",3,1.0,cifar10_repvgg_a0,1709.662781448,199,1743476352.4605668,{'runtime': 1709},0.2549416124820709,0.17158284783363342,0.17158284783363342,0.03679221123456955,1.0,0.25310014554491167,0,0.3770551383495331,0.9296999999990704,0.9981999999990018,1.099459528923035,0.018054086714982983,0.00397690013051033,0.00397690013051033,0.008366916328668594,1.0,0.018192754197431694,0,0.17985326051712036,0.9958599999998008,0.9999999999998,0.0121232271194458
repvgg_a0-baseline,0,0.1,cifar10_repvgg_a0,1685.432895543,199,1743476346.019868,{'runtime': 1685},0.24375970661640167,0.05574282258749008,0.005574282258749008,0.03639918565750122,0.10000000149011612,0.23905764141662833,0,0.26102447509765625,0.944899999999055,0.997899999999002,1.396851897239685,0.0011490597389638424,4.6505010686814785e-06,4.650501068681479e-07,0.0008674928685650229,0.10000000149011612,0.0011516329270499324,0,0.5441373586654663,0.9999799999998,0.9999999999998,0.00010847137309610844
"repvgg_a0-reg:4,lamb:2.0",4,2.0,cifar10_repvgg_a0,1696.56489186,199,1743476365.3408082,{'runtime': 1696},0.25071820616722107,0.2140394151210785,0.428078830242157,0.036586590111255646,2.0,0.25443141193287594,0,0.26141682267189026,0.9444999999990554,0.9972999999990028,1.493139624595642,0.001687165815383196,0.0003429618664085865,0.000685923732817173,0.001055301632732153,2.0,0.00168683537278195,0,0.2683664560317993,0.9998599999998,0.9999999999998,0.0011132941581308842
"repvgg_a0-reg:4,lamb:0.1",4,0.1,cifar10_repvgg_a0,1695.883425512,199,1743476380.5307038,{'runtime': 1696},0.25753167271614075,0.058156512677669525,0.0058156512677669525,0.04004012420773506,0.10000000149011612,0.2516307748690745,0,0.27798789739608765,0.9414999999990584,0.9985999999990012,1.452209711074829,0.0014249951345846057,2.309388946741819e-05,2.3093889467418194e-06,0.0009154073195531964,0.10000000149011612,0.0014231639318938829,0,0.248565137386322,0.9998799999998,0.9999999999998,0.000430798449087888
"repvgg_a0-reg:4,lamb:0.5",4,0.5,cifar10_repvgg_a0,1701.323646282,199,1743476406.8536289,{'runtime': 1701},0.24693238735198977,0.14554345607757568,0.07277172803878784,0.037536829710006714,0.5,0.24436720603555737,0,0.23552480340003967,0.9416999999990582,0.9976999999990024,1.3340920209884644,0.0016437101876363158,0.00010829453822225332,5.414726911112666e-05,0.0011916527291759849,0.5,0.00164832885170318,0,0.33749157190322876,0.9999199999998,0.9999999999998,0.0006328058079816401
"repvgg_a0-reg:4,lamb:1.0",4,1.0,cifar10_repvgg_a0,1708.247270874,199,1743476439.7323923,{'runtime': 1708},0.25199398398399353,0.1863144338130951,0.1863144338130951,0.04061492532491684,1.0,0.24624077947475037,0,0.3012043237686157,0.9391999999990608,0.9976999999990024,1.3677034378051758,0.0014737063320353627,7.180508691817522e-05,7.180508691817522e-05,0.0011629468062892556,1.0,0.001474739077523166,0,0.43444955348968506,0.9999399999998,0.9999999999998,0.00017981481505557895
"repvgg_a0-reg:3,lamb:0.1",3,0.1,cifar10_repvgg_a0,1724.901668221,199,1743476627.3920848,{'runtime': 1725},0.27137142419815063,0.0331149622797966,0.00331149622797966,0.024230999872088432,0.10000000149011612,0.27375540912758034,0,0.1412230134010315,0.9104999999990896,0.9975999999990024,0.761580765247345,0.135848730802536,0.009153103455901146,0.0009153103455901146,0.0150015065446496,0.10000000149011612,0.13601366802356094,0,0.060171425342559814,0.9541399999998093,0.9994199999998,0.19921648502349856
"vgg11_bn-reg:8,lamb:2.0",8,2.0,cifar10_vgg11_bn,1703.522129778,199,1743476709.0174084,{'runtime': 1703},0.3787938356399536,0.29388678073883057,0.5877735614776611,0.04921390861272812,2.0,0.3830183471526804,0,0.16927367448806763,0.8951999999991047,0.9929999999990068,1.5059542655944824,0.1267884522676468,0.12654666602611542,1282.7457275390625,0.013841003179550173,10136.54296875,0.1265107999130095,0,0.1367165446281433,0.9624999999998076,0.9992799999998002,0.24205461144447327
"vgg11_bn-reg:8,lamb:0.5",8,0.5,cifar10_vgg11_bn,1697.890296703,199,1743476703.5459569,{'runtime': 1698},0.3622650802135467,0.207151859998703,0.1035759299993515,0.05595855414867401,0.5,0.36103809653137303,0,0.29014894366264343,0.9145999999990854,0.9961999999990038,1.7524398565292358,0.02728833630681038,0.0269529577344656,56.59734344482422,0.003910021856427193,2099.8564453125,0.02725329206243086,0,0.7750179767608643,0.9922199999998016,0.9997799999998,0.056177083402872086
"repvgg_a0-reg:3,lamb:2.0",3,2.0,cifar10_repvgg_a0,1682.831849532,199,1743476694.799477,{'runtime': 1682},0.2502489686012268,0.20081859827041623,0.4016371965408325,0.03648947924375534,2.0,0.25162105740276725,0,0.2179616093635559,0.9332999999990668,0.9986999999990012,1.1514438390731812,0.011620070785284042,0.003664519637823105,0.00732903927564621,0.005696713458746672,2.0,0.011646202566429772,0,0.2336101531982422,0.9975399999998006,0.9999999999998,0.007825363427400589
"vgg11_bn-reg:8,lamb:1.0",8,1.0,cifar10_vgg11_bn,1706.875479462,199,1743476729.9494448,{'runtime': 1707},0.3703799843788147,0.25725895166397095,0.25725895166397095,0.05806761607527733,1.0,0.37295276774082914,0,0.2656351923942566,0.9030999999990968,0.9943999999990056,1.6068891286849976,0.06450778245925903,0.06415466964244843,234.34115600585935,0.007371807470917702,3652.7529296875,0.06433523573812518,0,0.15162548422813416,0.9812199999998038,0.9995799999998002,0.13215163350105286
"vgg11_bn-reg:8,lamb:0.01",8,0.01,cifar10_vgg11_bn,1707.193136871,199,1743476736.7762628,{'runtime': 1707},0.4023396968841553,0.004752865061163902,4.752865061163902e-05,0.021991316229104996,0.009999999776482582,0.40457584326285634,0,0.4932514429092407,0.8730999999991268,0.9920999999990078,0.968306839466095,0.31887438893318176,0.05244097486138344,0.012455910444259644,0.02451081201434135,0.23752248287200928,0.3193280914141285,0,0.11513137817382812,0.8988199999998203,0.994779999999801,0.5490700006484985
"vgg11_bn-reg:8,lamb:0.1",8,0.1,cifar10_vgg11_bn,1713.944676314,199,1743476749.3517945,{'runtime': 1714},2.3025856018066406,-4.023313522338867e-06,-4.023313522338867e-07,0.00014674663543701172,0.10000000149011612,2.3025831872428815,0,0.00014674663543701172,0.0999999999999,0.4999999999995,8.770592216933437e-07,2.3025853633880615,0.0002074597723549232,0.10205078125,0.0001077502965927124,491.9063720703125,2.3025854569350246,0,0.0001077502965927124,0.09999999999998,0.4999999999999,8.770592216933437e-07
"vgg11_bn-reg:8,lamb:0.001",8,0.001,cifar10_vgg11_bn,1711.203633273,199,1743476755.972312,{'runtime': 1711},0.8737297654151917,0.0001640873815631494,1.6408739611506462e-07,0.03717043250799179,0.0010000000474974513,0.8734633398852604,0,0.06172436475753784,0.6641999999993358,0.9783999999990216,0.9237825870513916,0.9199569821357728,0.02132715843617916,0.001006580889225006,0.05384603887796402,0.0471971407532692,0.9200904961890208,0,0.08462220430374146,0.6559599999998689,0.9759799999998048,0.9415948390960692
"repvgg_a0-reg:3,lamb:0.001",3,0.001,cifar10_repvgg_a0,1768.981297148,199,1743476838.7278664,{'runtime': 1769},0.28582316637039185,0.0006745394202880561,6.74539478495717e-07,0.022657934576272964,0.0010000000474974513,0.28279669613026764,0,0.16378673911094666,0.9044999999990956,0.9970999999990028,0.7411385774612427,0.1834597885608673,0.00035431000287644565,3.543100319802761e-07,0.010726920329034328,0.0010000000474974513,0.18383824588667283,0,0.19421795010566711,0.9375999999998126,0.9986399999998004,0.31605762243270874
"vgg16_bn-reg:4,lamb:0.001",4,0.001,cifar10_vgg16_bn,959.337113151,199,1743476180.053057,{'runtime': 959},0.32187819480895996,0.00144363718573004,1.443637302145362e-06,0.049293287098407745,0.0010000000474974513,0.32701590276529763,0,0.34007537364959717,0.9376999999990622,0.9967999999990032,2.025110960006714,0.001328282174654305,0.00037460788735188544,3.746079073607689e-07,0.0007392187835648656,0.0010000000474974513,0.0013261017447126586,0,0.1904149055480957,0.9998599999998,0.9999999999998,0.0008908113231882453
"vgg16_bn-reg:4,lamb:0.01",4,0.01,cifar10_vgg16_bn,1284.545828745,199,1743477205.4690988,{'runtime': 1284},0.3188726305961609,0.009882147423923016,9.882147423923016e-05,0.04922659322619438,0.009999999776482582,0.31167543864933334,0,0.387688547372818,0.9385999999990612,0.9971999999990028,2.0177035331726074,0.0012678897473961117,2.8113117878092453e-05,2.8113117878092453e-07,0.0008125115418806672,0.009999999776482582,0.0012659181632781369,0,0.48907455801963806,0.9998399999998,0.9999999999998,0.0003703172551468014
"vgg19_bn-reg:4,lamb:0.001",4,0.001,cifar10_vgg19_bn,1015.807652591,199,1743477206.2196538,{'runtime': 1016},0.35630300641059875,0.0015361582627519963,1.5361583791673183e-06,0.052094295620918274,0.0010000000474974513,0.3479550635823715,0,0.39808735251426697,0.9366999999990632,0.995999999999004,2.3945605754852295,0.0015099558513611555,-0.00039739266503602266,-3.97392682316422e-07,0.0007934157038107514,0.0010000000474974513,0.0015074098366137552,0,0.32242169976234436,0.9997599999998,0.9999799999998,0.0013419183669611812
"repvgg_a1-reg:3,lamb:0.01",3,0.01,cifar10_repvgg_a1,2084.78046911,199,1743478398.8504424,{'runtime': 2084},0.2993471622467041,0.003612763248383999,3.612763248383999e-05,0.01897050067782402,0.009999999776482582,0.30190650179885103,0,0.18850499391555783,0.9001999999990997,0.9972999999990028,0.7259500026702881,0.20916491746902463,0.001740735024213791,1.740735024213791e-05,0.013140195980668068,0.009999999776482582,0.2092950242483756,0,0.1844865083694458,0.9291399999998142,0.9984199999998004,0.3493814766407013
"repvgg_a1-reg:3,lamb:0.5",3,0.5,cifar10_repvgg_a1,2085.796792857,199,1743478412.8511524,{'runtime': 2085},0.2321950197219849,0.1130448579788208,0.0565224289894104,0.028760645538568497,0.5,0.23804154539117703,0,0.13049429655075073,0.933899999999066,0.9982999999990017,0.8945462703704834,0.02966512367129326,0.004850517958402634,0.002425258979201317,0.010847821831703186,0.5,0.029684212850792924,0,0.18975865840911865,0.9922199999998016,0.9999999999998,0.025757040828466415
repvgg_a1-baseline,0,0.1,cifar10_repvgg_a1,2080.211222812,199,1743478436.8771312,{'runtime': 2080},0.2315916419029236,0.05248205736279488,0.005248205736279488,0.03609926253557205,0.10000000149011612,0.23593292658838183,0,0.2345293164253235,0.9484999999990514,0.997999999999002,1.3044241666793823,0.0011367424158379436,1.1406809790059924e-05,1.1406809790059924e-06,0.000774327025283128,0.10000000149011612,0.001135387696322495,0,0.532076895236969,0.9999599999998,0.9999999999998,0.0002014143392443657
"repvgg_a1-reg:3,lamb:1.0",3,1.0,cifar10_repvgg_a1,2101.143680338,199,1743478463.313529,{'runtime': 2101},0.239006906747818,0.16052237153053284,0.16052237153053284,0.03438049182295799,1.0,0.23519593359610536,0,0.1666405200958252,0.9334999999990664,0.9985999999990012,1.021193027496338,0.013658769428730013,0.0027077272534370422,0.0027077272534370422,0.007104381453245878,1.0,0.013753987757775692,0,0.1724374294281006,0.9972599999998006,0.9999999999998,0.007995609194040298
"repvgg_a1-reg:4,lamb:2.0",4,2.0,cifar10_repvgg_a1,2093.004962499,199,1743478467.270331,{'runtime': 2093},0.22726042568683624,0.19110901653766632,0.38221803307533264,0.03504249453544617,2.0,0.2290210157060275,0,0.25803959369659424,0.9454999999990544,0.9980999999990018,1.2044129371643066,0.0013992672320455313,0.0001428013201802969,0.0002856026403605938,0.0010206946171820164,2.0,0.0013972511962745012,0,0.4948153793811798,0.9998999999998,0.9999999999998,0.00026748658274300396
"repvgg_a1-reg:4,lamb:0.1",4,0.1,cifar10_repvgg_a1,2087.615364797,199,1743478477.89603,{'runtime': 2087},0.22720789909362793,0.051712766289711,0.0051712766289711,0.033775292336940765,0.10000000149011612,0.22575424363780724,0,0.28682559728622437,0.9488999999990512,0.9977999999990022,1.2869442701339722,0.001157587394118309,3.641471266746521e-06,3.641471266746521e-07,0.0009079959709197284,0.10000000149011612,0.0011566498735567049,0,0.4392662048339844,0.9999999999998,0.9999999999998,7.093807653291151e-05
"repvgg_a1-reg:4,lamb:0.5",4,0.5,cifar10_repvgg_a1,2095.831998357,199,1743478514.3917203,{'runtime': 2096},0.23296546936035156,0.1395397186279297,0.06976985931396484,0.033910516649484634,0.5,0.23756402128956225,0,0.2012156844139099,0.9482999999990516,0.998899999999001,1.2783132791519165,0.0012400641571730375,4.034186713397503e-05,2.017093356698751e-05,0.0009166151867248118,0.5,0.0012418430859815338,0,0.2405717372894287,0.9999599999998,0.9999999999998,0.00021465016470756384
"repvgg_a1-reg:4,lamb:1.0",4,1.0,cifar10_repvgg_a1,2106.65865532,199,1743478555.3690264,{'runtime': 2106},0.22938713431358335,0.16880783438682556,0.16880783438682556,0.034016355872154236,1.0,0.23509248917633,0,0.294131338596344,0.9460999999990538,0.9981999999990018,1.2288020849227903,0.0014464878477156162,8.177990093827248e-05,8.177990093827248e-05,0.0011457803193479776,1.0,0.0014448586158068866,0,0.48250171542167664,0.9999599999998,0.9999999999998,0.0002426505961921066
"repvgg_a1-reg:3,lamb:0.1",3,0.1,cifar10_repvgg_a1,2098.858549528,199,1743478735.0471787,{'runtime': 2099},0.2450430393218994,0.030027609318494797,0.0030027609318494797,0.022500593215227127,0.10000000149011612,0.24490424761013968,0,0.1319580078125,0.920899999999079,0.9983999999990016,0.6905432343482971,0.11065314710140228,0.007351143285632133,0.0007351143285632133,0.012752076610922812,0.10000000149011612,0.11076912043849305,0,0.0669478178024292,0.9626399999998076,0.9996199999998,0.1596640646457672
"repvgg_a1-reg:3,lamb:2.0",3,2.0,cifar10_repvgg_a1,2079.581368646,199,1743478782.0556695,{'runtime': 2079},0.22296063601970673,0.1813742369413376,0.3627484738826752,0.031811460852622986,2.0,0.2382397941649407,0,0.24802136421203613,0.9425999999990572,0.9984999999990014,1.0878403186798096,0.006849770434200764,0.0017209099605679512,0.0034418199211359024,0.004073205403983593,2.0,0.006925014036767656,0,0.18579250574111936,0.9988199999998004,0.9999999999998,0.0031590317375957966
"vgg13_bn-reg:8,lamb:0.5",8,0.5,cifar10_vgg13_bn,1852.627240427,199,1743478573.7242367,{'runtime': 1852},2.302586555480957,-9.5367431640625e-07,-4.76837158203125e-07,0.00023526698350906372,0.5,2.3025819593871995,0,0.00023526698350906372,0.0999999999999,0.4999999999995,3.2317068416887196e-06,2.302586793899536,0.0009606934618204832,0.6187744140625,0.00025030970573425293,644.0914306640625,2.3025859751305076,0,0.00025030970573425293,0.09999999999998,0.4999999999999,3.2317068416887196e-06
"vgg13_bn-reg:8,lamb:2.0",8,2.0,cifar10_vgg13_bn,1847.022618601,199,1743478567.8413286,{'runtime': 1847},2.302586555480957,3.0994415283203125e-06,6.198883056640625e-06,0.00023526698350906372,2.0,2.3025819593871995,0,0.00023526698350906372,0.0999999999999,0.4999999999995,3.2317068416887196e-06,2.302586793899536,0.002391478745266795,53.92578125,0.00025030970573425293,22549.13671875,2.3025859751305076,0,0.00025030970573425293,0.09999999999998,0.4999999999999,3.2317068416887196e-06
"vgg13_bn-reg:8,lamb:1.0",8,1.0,cifar10_vgg13_bn,1850.385328462,199,1743478591.298339,{'runtime': 1850},2.302586555480957,1.9073486328125e-06,1.9073486328125e-06,0.00023526698350906372,1.0,2.3025819593871995,0,0.00023526698350906372,0.0999999999999,0.4999999999995,3.2317068416887196e-06,2.302586793899536,0.0015784114366397262,2.242919921875,0.00025030970573425293,1420.998291015625,2.3025859751305076,0,0.00025030970573425293,0.09999999999998,0.4999999999999,3.2317068416887196e-06
"vgg13_bn-reg:8,lamb:0.01",8,0.01,cifar10_vgg13_bn,1858.151477282,199,1743478604.8766177,{'runtime': 1858},0.31326836347579956,0.004087132401764393,4.087132401764393e-05,0.023667000234127045,0.009999999776482582,0.30759557757287326,0,0.802309513092041,0.8982999999991016,0.9955999999990044,0.8313167691230774,0.20661887526512143,0.042397934943437576,0.013228200376033785,0.0197735782712698,0.3120010495185852,0.20673897196149185,0,0.220726415514946,0.9347999999998132,0.9971999999998006,0.3628884553909302
"vgg13_bn-reg:8,lamb:0.1",8,0.1,cifar10_vgg13_bn,1863.917524871,199,1743478623.02491,{'runtime': 1864},0.3087516129016876,0.06432488560676575,0.006432488560676575,0.04976435750722885,0.10000000149011612,0.3016747700227609,0,0.2986100912094116,0.9263999999990736,0.9965999999990032,1.5786889791488647,0.024444475769996643,0.022381756454706192,1.988453149795532,0.003695908933877945,88.84259033203125,0.024443188578791037,0,0.2783409357070923,0.9931999999998016,0.9998399999998,0.04908968135714531
"vgg13_bn-reg:8,lamb:0.001",8,0.001,cifar10_vgg13_bn,1852.322201331,199,1743478616.9258468,{'runtime': 1852},0.6167711019515991,0.000697502342518419,6.975024007260799e-07,0.01265910267829895,0.0010000000474974513,0.6345151869856507,0,0.13927443325519562,0.7873999999992125,0.9841999999990158,0.9847124814987184,0.659972071647644,0.022527452558279037,0.0010632313787937164,0.037351980805397034,0.0471971407532692,0.660012364353838,0,0.068478524684906,0.7815199999998438,0.9833799999998034,0.9994829297065736
"repvgg_a1-reg:3,lamb:0.001",3,0.001,cifar10_repvgg_a1,2140.69603101,199,1743478998.17074,{'runtime': 2140},0.28616002202033997,5.774199598818086e-05,5.7741999626159675e-08,0.02558208629488945,0.0010000000474974513,0.28957903601440294,0,0.10935014486312866,0.9022999999990976,0.996899999999003,0.7435199022293091,0.17262645065784454,1.140870062954491e-05,1.1408701539039612e-08,0.011370228603482246,0.0010000000474974513,0.17262574641711803,0,0.1714630126953125,0.9416399999998116,0.9988799999998004,0.2929774224758148
"vgg19_bn-reg:4,lamb:0.01",4,0.01,cifar10_vgg19_bn,1653.657281439,199,1743478876.317733,{'runtime': 1653},0.35586756467819214,0.011591101065278052,0.00011591101065278052,0.05132032185792923,0.009999999776482582,0.34753104496346293,0,0.6648012399673462,0.9374999999990624,0.995799999999004,2.382920265197754,0.0014696947764605284,3.918330548913218e-05,3.918330548913218e-07,0.0007717604166828096,0.009999999776482582,0.0014673139298137278,0,0.5333465933799744,0.9997999999998,0.9999999999998,0.0014219926670193672
"repvgg_a0-reg:4,lamb:0.001",4,0.001,cifar10_repvgg_a0,1782.840803783,199,1743479001.229277,{'runtime': 1782},0.26281851530075073,0.0005580950528383255,5.580950528383255e-07,0.03917607665061951,0.0010000000474974513,0.25738210592503613,0,0.27781257033348083,0.941999999999058,0.9980999999990018,1.500099778175354,0.001177297323010862,0.0002236230211565271,2.2362303297995825e-07,0.0009432883816771208,0.0010000000474974513,0.0011817233913155737,0,0.45944881439208984,0.9999999999998,0.9999999999998,6.494505942100659e-05
"repvgg_a2-reg:3,lamb:0.01",3,0.01,cifar10_repvgg_a2,3074.571226675,199,1743481485.3659222,{'runtime': 3075},0.2595762014389038,0.003514625132083893,3.514625132083893e-05,0.02422819659113884,0.009999999776482582,0.25949912139246356,0,0.12184679508209229,0.9144999999990854,0.9975999999990024,0.7101197242736816,0.135199636220932,0.0011130236089229584,1.1130236089229584e-05,0.013212737627327442,0.009999999776482582,0.1350389488960846,0,0.8027768731117249,0.9555999999998088,0.9992199999998004,0.22559413313865664
"repvgg_a2-reg:3,lamb:0.5",3,0.5,cifar10_repvgg_a2,3073.938879031,199,1743481504.4621446,{'runtime': 3074},0.21070443093776703,0.10328255593776704,0.051641277968883514,0.027789123356342316,0.5,0.20794291751848604,0,0.27811476588249207,0.9381999999990616,0.9984999999990014,0.8360418677330017,0.0206795334815979,0.003072798252105713,0.0015363991260528564,0.008955316618084908,0.5,0.02065755790279205,0,0.7311917543411255,0.9952399999998012,0.9999999999998,0.016110625118017197
repvgg_a2-baseline,0,0.1,cifar10_repvgg_a2,3069.742092946,199,1743481524.4581332,{'runtime': 3070},0.21427343785762787,0.04814339801669121,0.004814339801669121,0.02974928542971611,0.10000000149011612,0.20929336390406195,0,0.1756458282470703,0.9528999999990472,0.9983999999990016,1.1932162046432495,0.0011012207251042128,4.495377652347088e-06,4.495377652347088e-07,0.0007511861040256917,0.10000000149011612,0.001103268243370795,0,0.6559081673622131,0.9999199999998,0.9999999999998,0.00013767264317721128
"repvgg_a2-reg:3,lamb:1.0",3,1.0,cifar10_repvgg_a2,3082.705111323,199,1743481555.4463067,{'runtime': 3082},0.2073267251253128,0.14078982174396515,0.14078982174396515,0.0289510041475296,1.0,0.2051146238529495,0,0.2669049799442291,0.9442999999990556,0.9986999999990012,0.9129564166069032,0.008261456154286861,0.0014341017231345177,0.0014341017231345177,0.004742723423987627,1.0,0.008275080443298838,0,0.2826484739780426,0.9984399999998004,0.9999999999998,0.0042898571118712425
"repvgg_a2-reg:4,lamb:2.0",4,2.0,cifar10_repvgg_a2,3080.835744006,199,1743481556.8937008,{'runtime': 3081},0.20451374351978305,0.16954632103443146,0.3390926420688629,0.031088072806596756,2.0,0.20323862316593855,0,0.28578367829322815,0.9486999999990512,0.9980999999990018,1.0252211093902588,0.0012425559107214212,5.046301521360874e-05,0.00010092603042721748,0.0010170831810683012,2.0,0.0012418809438284211,0,0.6396667957305908,0.9999799999998,0.9999999999998,7.590554014313966e-05
"repvgg_a2-reg:4,lamb:0.1",4,0.1,cifar10_repvgg_a2,3067.435025876,199,1743481561.9489546,{'runtime': 3067},0.2137877345085144,0.046370215713977814,0.004637021571397781,0.03136954829096794,0.10000000149011612,0.21005333032795623,0,0.1826775074005127,0.9503999999990496,0.9981999999990018,1.146261215209961,0.0011476086219772696,3.199456841684878e-06,3.199456841684878e-07,0.0008487088489346206,0.10000000149011612,0.0012167388066617855,0,0.536626935005188,0.9999599999998,0.9999999999998,9.492475510342048e-05
"repvgg_a2-reg:4,lamb:0.5",4,0.5,cifar10_repvgg_a2,3081.053516166,199,1743481605.327712,{'runtime': 3081},0.208324670791626,0.1186678409576416,0.0593339204788208,0.03125128522515297,0.5,0.2079225850703066,0,0.24961575865745544,0.9487999999990512,0.9984999999990014,1.0521794557571411,0.0012532956898212433,1.5426427125930786e-05,7.713213562965393e-06,0.000998742412775755,0.5,0.0012549093632190274,0,0.2236332893371582,0.9999799999998,0.9999999999998,7.011037087067962e-05
"repvgg_a2-reg:4,lamb:1.0",4,1.0,cifar10_repvgg_a2,3091.765309138,199,1743481663.765216,{'runtime': 3092},0.21250919997692108,0.15440373122692108,0.15440373122692108,0.03200598061084747,1.0,0.2077025039184329,0,0.2340123951435089,0.9482999999990516,0.997999999999002,1.085649013519287,0.0012788025196641684,3.139651380479336e-05,3.139651380479336e-05,0.0010522634256631136,1.0,0.0012832309747747763,0,0.4584153890609741,0.9999999999998,0.9999999999998,7.147552241804078e-05
"vgg16_bn-reg:8,lamb:2.0",8,2.0,cifar10_vgg16_bn,1946.6395717,199,1743480531.0397947,{'runtime': 1946},2.3025858402252197,1.9073486328125e-06,3.814697265625e-06,0.00027705729007720947,2.0,2.302586525102988,0,0.00027705729007720947,0.0999999999999,0.4999999999995,2.0052211766596884e-06,2.302586078643799,0.002486081328243017,28.66796875,0.00025891512632369995,11531.388671875,2.302586214765508,0,0.00025891512632369995,0.09999999999998,0.4999999999999,2.0052211766596884e-06
"vgg16_bn-reg:8,lamb:0.5",8,0.5,cifar10_vgg16_bn,1938.587495868,199,1743480524.0956368,{'runtime': 1938},2.3025858402252197,2.384185791015625e-07,1.1920928955078125e-07,0.00027705729007720947,0.5,2.302586525102988,0,0.00027705729007720947,0.0999999999999,0.4999999999995,2.0052211766596884e-06,2.302586078643799,0.0007543510873802006,0.4842529296875,0.00025891512632369995,641.9463500976562,2.302586214765508,0,0.00025891512632369995,0.09999999999998,0.4999999999999,2.0052211766596884e-06
"vgg16_bn-reg:8,lamb:1.0",8,1.0,cifar10_vgg16_bn,1952.572470581,199,1743480552.664971,{'runtime': 1952},2.3025858402252197,2.384185791015625e-07,2.384185791015625e-07,0.00027705729007720947,1.0,2.302586525102988,0,0.00027705729007720947,0.0999999999999,0.4999999999995,2.0052211766596884e-06,2.302586078643799,0.0011759643675759437,1.209716796875,0.00025891512632369995,1028.701904296875,2.302586214765508,0,0.00025891512632369995,0.09999999999998,0.4999999999999,2.0052211766596884e-06
"vgg16_bn-reg:8,lamb:0.01",8,0.01,cifar10_vgg16_bn,1952.85076916,199,1743480568.4518998,{'runtime': 1953},0.4560853838920593,0.005092797800898552,5.092797800898552e-05,0.01573425531387329,0.009999999776482582,0.4503949644780699,0,0.19443941116333008,0.8533999999991465,0.9885999999990112,1.0359768867492676,0.3912814259529114,0.0562923289835453,0.012080058455467224,0.03444339334964752,0.21459510922431943,0.39107813167158073,0,0.09452670812606812,0.875479999999825,0.9925799999998016,0.6328916549682617
"vgg16_bn-reg:8,lamb:0.001",8,0.001,cifar10_vgg16_bn,1942.447615822,199,1743480571.1640437,{'runtime': 1942},2.3025858402252197,-0.0005373731255531311,-5.373731255531311e-07,0.00027705729007720947,0.0010000000474974513,2.3025864654983432,0,0.00027705729007720947,0.0999999999999,0.4999999999995,2.0038521597598447e-06,2.3025858402252197,2.9309452656889334e-05,0.0008544921875,0.00025891512632369995,29.154150009155273,2.3025861928699243,0,0.00025891512632369995,0.09999999999998,0.4999999999999,2.0038521597598447e-06
"vgg16_bn-reg:8,lamb:0.1",8,0.1,cifar10_vgg16_bn,1957.759133635,199,1743480592.567554,{'runtime': 1957},2.3025858402252197,-3.5762786865234375e-06,-3.576278686523438e-07,0.00027705729007720947,0.10000000149011612,2.302586525102988,0,0.00027705729007720947,0.0999999999999,0.4999999999995,2.0052211766596884e-06,2.302586078643799,0.00032417342299595475,0.09466552734375,0.00025891512632369995,292.021240234375,2.302586214765508,0,0.00025891512632369995,0.09999999999998,0.4999999999999,2.0052211766596884e-06
"repvgg_a2-reg:3,lamb:0.1",3,0.1,cifar10_repvgg_a2,3085.985570242,199,1743481831.85024,{'runtime': 3086},0.23925180733203888,0.032495204359292984,0.0032495204359292984,0.027440685778856277,0.10000000149011612,0.23623340403343232,0,0.12837982177734375,0.9223999999990776,0.9980999999990018,0.7634958624839783,0.08462566882371902,0.005213208496570587,0.0005213208496570587,0.014237876981496813,0.10000000149011612,0.0846223874088461,0,0.09859198331832886,0.9727399999998056,0.9997199999998,0.11348393559455872
"repvgg_a2-reg:3,lamb:2.0",3,2.0,cifar10_repvgg_a2,3068.086270338,199,1743481859.098548,{'runtime': 3068},0.2275816798210144,0.18696755170822144,0.37393510341644287,0.03220492601394653,2.0,0.22235678915429077,0,0.26232799887657166,0.9433999999990564,0.997899999999002,1.1630325317382812,0.005623821169137955,0.0013618506491184237,0.002723701298236847,0.003582861740142107,2.0,0.005626324771815966,0,0.39459729194641113,0.9992399999998002,0.9999999999998,0.002829315140843391
"repvgg_a0-reg:4,lamb:0.01",4,0.01,cifar10_repvgg_a0,2034.650042514,199,1743480928.898047,{'runtime': 2034},0.25988608598709106,0.007543852552771568,7.543852552771568e-05,0.037824276834726334,0.009999999776482582,0.25863359452278684,0,0.297238290309906,0.9455999999990544,0.9982999999990017,1.5421514511108398,0.001259798649698496,2.002198016270995e-05,2.0021980162709954e-07,0.0008807803969830275,0.009999999776482582,0.001262739242455758,0,0.36432111263275146,0.9999199999998,0.9999999999998,0.00025414302945137024
